query,doc_pos
"<user> hello , i am looking for a cheap restaurant that serves malaysian food . <sys> no matches found for cheap malaysian food <user> how about italian food ? <sys> what area would you like the restaurant to be in ? <user> i do n't care . <sys> api call italian dontcare cheap <user> silence <sys> zizzi cambridge is a cheap italian restaurant in the cambridge area <user> address and phone number please",<database> address 47-53 regent street <sep_attributes> area centre <sep_attributes> food italian <sep_attributes> name zizzi cambridge <sep_attributes> phone 01223 365599 <sep_attributes> postcode cb21ab <sep_attributes> pricerange cheap <sep_attributes>
"<user> hello , i am looking for a cheap restaurant that serves malaysian food . <sys> no matches found for cheap malaysian food <user> how about italian food ? <sys> what area would you like the restaurant to be in ? <user> i do n't care . <sys> api call italian dontcare cheap <user> silence <sys> zizzi cambridge is a cheap italian restaurant in the cambridge area <user> address and phone number please <sys> zizzi cambridge in the centre of the city . they are located at 47-53 regent street and their phone number is 01223 365599 . <user> thank you , goodbye .",<database> address 47-53 regent street <sep_attributes> area centre <sep_attributes> food italian <sep_attributes> name zizzi cambridge <sep_attributes> phone 01223 365599 <sep_attributes> postcode cb21ab <sep_attributes> pricerange cheap <sep_attributes>
<user> i want something in the north part of town with swedish food .,<database> address 66 chesterton road chesterton <sep_attributes> area north <sep_attributes> food chinese <sep_attributes> name the hotpot <sep_attributes> phone 01223 366552 <sep_attributes> postcode cb41ep <sep_attributes> pricerange expensive <sep_attributes>
<user> i want something in the north part of town with swedish food . <sys> there are no restaurants matching your requests . would you care for a different restaurant ? <user> are there any italian restaurants in the north part of town ?,<database> address 20 milton road chesterton <sep_attributes> area north <sep_attributes> food italian <sep_attributes> name da vinci pizzeria <sep_attributes> phone 01223 351707 <sep_attributes> postcode cb41jy <sep_attributes> pricerange cheap <sep_attributes>
<user> i want something in the north part of town with swedish food . <sys> there are no restaurants matching your requests . would you care for a different restaurant ? <user> are there any italian restaurants in the north part of town ? <sys> api call italian north dontcare <user> silence,<database> address 20 milton road chesterton <sep_attributes> area north <sep_attributes> food italian <sep_attributes> name da vinci pizzeria <sep_attributes> phone 01223 351707 <sep_attributes> postcode cb41jy <sep_attributes> pricerange cheap <sep_attributes>
"<user> i want something in the north part of town with swedish food . <sys> there are no restaurants matching your requests . would you care for a different restaurant ? <user> are there any italian restaurants in the north part of town ? <sys> api call italian north dontcare <user> silence <sys> yes there is one , its name is da vinci pizzeria . <user> great , can you please give me its address and phone number ?",<database> address 20 milton road chesterton <sep_attributes> area north <sep_attributes> food italian <sep_attributes> name da vinci pizzeria <sep_attributes> phone 01223 351707 <sep_attributes> postcode cb41jy <sep_attributes> pricerange cheap <sep_attributes>
"<user> i want something in the north part of town with swedish food . <sys> there are no restaurants matching your requests . would you care for a different restaurant ? <user> are there any italian restaurants in the north part of town ? <sys> api call italian north dontcare <user> silence <sys> yes there is one , its name is da vinci pizzeria . <user> great , can you please give me its address and phone number ? <sys> da vinci pizzeria is located at 20 milton road chesterton and their phone number is 01223 351707 . can i help you with anything else today ? <user> thank you good bye .",<database> address 20 milton road chesterton <sep_attributes> area north <sep_attributes> food italian <sep_attributes> name da vinci pizzeria <sep_attributes> phone 01223 351707 <sep_attributes> postcode cb41jy <sep_attributes> pricerange cheap <sep_attributes>
"<user> i want something in the north part of town with swedish food . <sys> there are no restaurants matching your requests . would you care for a different restaurant ? <user> are there any italian restaurants in the north part of town ? <sys> api call italian north dontcare <user> silence <sys> yes there is one , its name is da vinci pizzeria . <user> great , can you please give me its address and phone number ? <sys> da vinci pizzeria is located at 20 milton road chesterton and their phone number is 01223 351707 . can i help you with anything else today ? <user> thank you good bye . <sys> thank you , and enjoy your meal ! <user> thanks !",<database> address 20 milton road chesterton <sep_attributes> area north <sep_attributes> food italian <sep_attributes> name da vinci pizzeria <sep_attributes> phone 01223 351707 <sep_attributes> postcode cb41jy <sep_attributes> pricerange cheap <sep_attributes>
<user> where ' a a restaurant on the east part f town ?,<database> address finders corner newmarket road <sep_attributes> area east <sep_attributes> food international <sep_attributes> name the missing sock <sep_attributes> phone 01223 812660 <sep_attributes> postcode cb259aq <sep_attributes> pricerange cheap <sep_attributes>
<user> where ' a a restaurant on the east part f town ? <sys> what type of food would you like ? <user> it does n't matter,<database> address finders corner newmarket road <sep_attributes> area east <sep_attributes> food international <sep_attributes> name the missing sock <sep_attributes> phone 01223 812660 <sep_attributes> postcode cb259aq <sep_attributes> pricerange cheap <sep_attributes>
